scenario_id,source_kind,scenario_type,difficulty,source_image_id,image_path,original_image_class,image_required,counterfactual_group,counterfactual_variant,damage_part_gt,damage_type_gt,damage_severity_gt,image_quality_gt,image_matches_claim_gt,image_matches_estimate_gt,image_matches_vehicle_gt,visual_evidence_resolved_gt,country,state,city,synthetic_pin_code,claimant_name_synthetic,narrative_style,vehicle_make,vehicle_model,vehicle_type,vehicle_value_inr,incident_peril,claimed_damage_part,claimed_damage_type,claim_description,policy_status,coverage_limit_inr,deductible_inr,covered_perils,verified_damage_inr,repair_estimate_inr,damage_photo_present,repair_estimate_present,incident_report_present,ownership_document_present,required_evidence_complete,workflow_path_observed,workflow_path_required,workflow_expected_pass,explanation_citation_valid,explanation_supported_by_evidence,appeal_has_material_new_evidence,expected_intake_action,expected_failure_code,failure_injected,changed_proxy_fields,held_constant_fields,adjudication_permitted_fields,audit_only_prohibited_context_fields,expected_invariant,expected_abi_rule,oracle_claim_decision,oracle_payout_inr,oracle_reason,expected_system_action,prism_primary_eval,recommended_prism_tags,regression_source,hardening_level,release_gate_expected,synthetic_record
IMG_0357,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,356,image/356.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Rajasthan,Jaipur,144629,Aditi Mishra,CONCISE,Mahindra,XUV300,SUV,1400000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,40000,43500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0358,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,357,image/357.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Haryana,Gurugram,214726,Ananya Rao,CONCISE,Maruti Suzuki,Baleno,Hatchback,900000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,40500,38500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0359,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,358,image/358.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,1,1,1,India,Bihar,Patna,284823,Ishaan Verma,CONCISE,Honda,Amaze,Sedan,1100000,COLLISION,DOOR,DENT,Synthetic claim reports dent affecting the door after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,31000,29500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,26000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0360,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,359,image/359.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Karnataka,Bengaluru,354920,Meera Kapoor,CONCISE,Hyundai,Creta,SUV,1550000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,39000,43000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,38000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0361,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,360,image/360.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,1,1,1,India,Madhya Pradesh,Indore,425017,Aditya Joshi,CONCISE,Kia,Seltos,SUV,1750000,COLLISION,DOOR,DENT,Synthetic claim reports dent affecting the door after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,45000,46500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,37500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0362,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,361,image/361.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Maharashtra,Mumbai,495114,Priya Sen,CONCISE,Tata,Punch,SUV,1050000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,43000,46000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,40500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0363,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,362,image/362.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Odisha,Bhubaneswar,565211,Neel Gupta,CONCISE,Maruti Suzuki,Swift,Hatchback,800000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,36500,37000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0364,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,363,image/363.jpeg,glass_shatter,1,,,GLASS,SHATTER,HIGH,USABLE,1,1,1,1,India,Telangana,Hyderabad,635308,Riya Bose,CONCISE,Honda,City,Sedan,1550000,COLLISION,GLASS,SHATTER,Synthetic claim reports shatter affecting the glass after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,55500,60500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,50500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0365,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,364,image/364.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,1,1,1,India,Jharkhand,Ranchi,705405,Kabir Roy,CONCISE,Hyundai,i20,Hatchback,950000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claim reports lamp_damage affecting the head_lamp after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,48000,52000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,47000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0366,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,365,image/365.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Gujarat,Ahmedabad,775502,Aarav Mehta,CONCISE,Toyota,Glanza,Hatchback,1000000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,47500,47500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0367,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,366,image/366.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Uttarakhand,Dehradun,845599,Diya Nair,CONCISE,Tata,Nexon,SUV,1450000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,29000,30500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0368,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,367,image/367.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Uttar Pradesh,Lucknow,135696,Rohan Das,CONCISE,Skoda,Slavia,Sedan,1650000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,16500,16500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,6500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0369,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,368,image/368.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Goa,Panaji,205793,Sara Khan,CONCISE,Mahindra,XUV300,SUV,1400000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,24500,26500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,19500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0370,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,369,image/369.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Kerala,Kochi,275890,Rahul Menon,CONCISE,Maruti Suzuki,Baleno,Hatchback,900000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,33500,35500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,32500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0371,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,370,image/370.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Tamil Nadu,Chennai,345987,Aisha Qureshi,CONCISE,Honda,Amaze,Sedan,1100000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,18500,18000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0372,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,371,image/371.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Punjab,Ludhiana,416084,Varun Reddy,CONCISE,Hyundai,Creta,SUV,1550000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,31000,32500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0373,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,372,image/372.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,1,1,1,India,Delhi,New Delhi,486181,Sneha Pillai,CONCISE,Kia,Seltos,SUV,1750000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claim reports lamp_damage affecting the head_lamp after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,40500,42500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,30500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0374,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,373,image/373.jpeg,glass_shatter,1,,,GLASS,SHATTER,HIGH,USABLE,1,1,1,1,India,Assam,Guwahati,556278,Farhan Ali,CONCISE,Tata,Punch,SUV,1050000,COLLISION,GLASS,SHATTER,Synthetic claim reports shatter affecting the glass after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,70500,71500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,65500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0375,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,374,image/374.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,1,1,1,India,West Bengal,Kolkata,626375,Arjun Sharma,CONCISE,Maruti Suzuki,Swift,Hatchback,800000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claim reports lamp_damage affecting the head_lamp after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,47500,51000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,46500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0376,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,375,image/375.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,1,1,1,India,Chhattisgarh,Raipur,696472,Kavya Iyer,CONCISE,Honda,City,Sedan,1550000,COLLISION,DOOR,SCRATCH,Synthetic claim reports scratch affecting the door after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,26500,27000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,19000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0377,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,376,image/376.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,1,1,1,India,Rajasthan,Jaipur,766569,Vikram Singh,CONCISE,Hyundai,i20,Hatchback,950000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claim reports lamp_damage affecting the head_lamp after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,40000,41000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,37500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0378,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,377,image/377.jpeg,glass_shatter,1,,,GLASS,SHATTER,HIGH,USABLE,1,1,1,1,India,Haryana,Gurugram,836666,Nisha Patel,CONCISE,Toyota,Glanza,Hatchback,1000000,COLLISION,GLASS,SHATTER,Synthetic claim reports shatter affecting the glass after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,26000,25500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,16000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
